"No.","Time","Source","Destination","Protocol","Length","Info"
"1911","66.462469200","204.80.128.1","10.33.98.162","TLSv1.2","94","Application Data"
"1912","66.462534800","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=54582 Ack=16363 Win=252 Len=0"
"1913","66.462570100","10.33.98.162","204.80.128.1","TLSv1.2","103","Application Data"
"1914","66.462646700","10.33.98.162","123.16.110.247","UDP","79","9993  >  63130 Len=37"
"1915","66.462667600","10.33.98.162","123.16.110.247","UDP","79","30061  >  63130 Len=37"
"1916","66.462686200","10.33.98.162","123.16.110.247","UDP","79","55933  >  63130 Len=37"
"1917","66.462715700","10.33.98.162","123.16.110.247","UDP","79","9993  >  9993 Len=37"
"1918","66.462730400","10.33.98.162","123.16.110.247","UDP","79","30061  >  9993 Len=37"
"1919","66.462745500","10.33.98.162","123.16.110.247","UDP","79","55933  >  9993 Len=37"
"1920","66.465554600","204.80.128.1","10.33.98.162","TLSv1.2","94","Application Data"
"1921","66.465554600","204.80.128.1","10.33.98.162","TLSv1.2","134","Application Data, Application Data"
"1922","66.465585600","10.33.98.162","204.80.128.1","TLSv1.2","103","Application Data"
"1923","66.465638300","10.33.98.162","123.16.110.247","UDP","79","9993  >  50643 Len=37"
"1924","66.465662100","10.33.98.162","123.16.110.247","UDP","79","30061  >  50643 Len=37"
"1925","66.465719400","10.33.98.162","123.16.110.247","UDP","79","55933  >  50643 Len=37"
"1926","66.465749200","10.33.98.162","123.16.110.247","UDP","79","9993  >  63137 Len=37"
"1927","66.465767800","10.33.98.162","123.16.110.247","UDP","79","30061  >  63137 Len=37"
"1928","66.465788800","10.33.98.162","123.16.110.247","UDP","79","55933  >  63137 Len=37"
"1929","66.465814900","10.33.98.162","123.16.110.247","UDP","79","9993  >  33766 Len=37"
"1930","66.465833800","10.33.98.162","123.16.110.247","UDP","79","30061  >  33766 Len=37"
"1931","66.465852900","10.33.98.162","123.16.110.247","UDP","79","55933  >  33766 Len=37"
"1932","66.511788500","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=16483 Ack=54631 Win=520 Len=0"
"1933","66.511831300","10.33.98.162","204.80.128.1","TLSv1.2","201","Application Data, Application Data, Application Data"
"1934","66.514486800","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=16483 Ack=54680 Win=520 Len=0"
"1935","66.574858100","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=16483 Ack=54827 Win=520 Len=0"
"1936","67.095886200","10.33.98.162","10.22.103.10","DNS","92","Standard query 0xdd81 HTTPS mobile.events.data.microsoft.com"
"1937","67.096070100","10.33.98.162","10.22.103.10","DNS","92","Standard query 0x9d62 A mobile.events.data.microsoft.com"
"1938","67.106608800","10.22.103.10","10.33.98.162","DNS","260","Standard query response 0xdd81 HTTPS mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdcus18.centralus.cloudapp.azure.com SOA ns1-201.azure-dns.com"
"1939","67.106608800","10.22.103.10","10.33.98.162","DNS","212","Standard query response 0x9d62 A mobile.events.data.microsoft.com CNAME mobile.events.data.trafficmanager.net CNAME onedscolprdwus57.westus.cloudapp.azure.com A 20.184.175.20"
"1940","67.107046400","10.33.98.162","20.184.175.20","TCP","66","61889  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"1941","67.327026400","20.184.175.20","10.33.98.162","TCP","66","443  >  61889 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 WS=256 SACK_PERM"
"1942","67.327124100","10.33.98.162","20.184.175.20","TCP","54","61889  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"1943","67.327475600","10.33.98.162","20.184.175.20","TLSv1.3","1923","Client Hello (SNI=mobile.events.data.microsoft.com)"
"1944","67.486596900","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.49.34"
"1945","67.565273800","20.184.175.20","10.33.98.162","TCP","60","443  >  61889 [ACK] Seq=1 Ack=1870 Win=4195584 Len=0"
"1946","67.565273800","20.184.175.20","10.33.98.162","TLSv1.3","153","Hello Retry Request, Change Cipher Spec"
"1947","67.565850000","10.33.98.162","20.184.175.20","TLSv1.3","769","Change Cipher Spec, Client Hello (SNI=mobile.events.data.microsoft.com)"
"1948","67.861550700","20.184.175.20","10.33.98.162","TLSv1.3","1414","Server Hello"
"1949","67.861550700","20.184.175.20","10.33.98.162","TCP","1414","443  >  61889 [ACK] Seq=1460 Ack=2585 Win=4194816 Len=1360 [TCP PDU reassembled in 1954]"
"1950","67.861550700","20.184.175.20","10.33.98.162","TCP","1414","443  >  61889 [ACK] Seq=2820 Ack=2585 Win=4194816 Len=1360 [TCP PDU reassembled in 1954]"
"1951","67.861550700","20.184.175.20","10.33.98.162","TCP","1414","443  >  61889 [ACK] Seq=4180 Ack=2585 Win=4194816 Len=1360 [TCP PDU reassembled in 1954]"
"1952","67.861550700","20.184.175.20","10.33.98.162","TCP","1414","443  >  61889 [ACK] Seq=5540 Ack=2585 Win=4194816 Len=1360 [TCP PDU reassembled in 1954]"
"1953","67.861550700","20.184.175.20","10.33.98.162","TCP","1414","443  >  61889 [ACK] Seq=6900 Ack=2585 Win=4194816 Len=1360 [TCP PDU reassembled in 1954]"
"1954","67.861550700","20.184.175.20","10.33.98.162","TLSv1.3","402","Application Data"
"1955","67.861653400","10.33.98.162","20.184.175.20","TCP","54","61889  >  443 [ACK] Seq=2585 Ack=8608 Win=65280 Len=0"
"1956","67.863130800","10.33.98.162","20.184.175.20","TLSv1.3","128","Application Data"
"1957","67.863315600","10.33.98.162","20.184.175.20","TLSv1.3","146","Application Data"
"1958","67.863417600","10.33.98.162","20.184.175.20","TLSv1.3","544","Application Data"
"1959","67.863447600","10.33.98.162","20.184.175.20","TLSv1.3","3006","Application Data"
"1960","68.095227300","20.184.175.20","10.33.98.162","TCP","60","443  >  61889 [ACK] Seq=8608 Ack=2751 Win=4194560 Len=0"
"1961","68.095227300","20.184.175.20","10.33.98.162","TLSv1.3","157","Application Data"
"1962","68.095227300","20.184.175.20","10.33.98.162","TLSv1.3","116","Application Data"
"1963","68.095227300","20.184.175.20","10.33.98.162","TLSv1.3","85","Application Data"
"1964","68.095312400","10.33.98.162","20.184.175.20","TCP","54","61889  >  443 [ACK] Seq=6193 Ack=8804 Win=65280 Len=0"
"1965","68.095477500","10.33.98.162","20.184.175.20","TLSv1.3","85","Application Data"
"1966","68.150633500","20.184.175.20","10.33.98.162","TCP","60","443  >  61889 [ACK] Seq=8804 Ack=6193 Win=4195584 Len=0"
"1967","68.341248900","20.184.175.20","10.33.98.162","TLSv1.3","335","Application Data"
"1968","68.365738500","20.184.175.20","10.33.98.162","TCP","60","443  >  61889 [ACK] Seq=9085 Ack=6224 Win=4195328 Len=0"
"1969","68.383929400","10.33.98.162","20.184.175.20","TCP","54","61889  >  443 [ACK] Seq=6224 Ack=9085 Win=65024 Len=0"
"1970","69.121712500","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.93.206"
"1971","69.322986200","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"1972","69.544202300","10.33.98.162","204.80.128.1","TLSv1.2","99","Application Data"
"1973","69.544308600","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"1974","69.544328500","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"1975","69.544348100","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"1976","69.544371600","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"1977","69.544398700","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"1978","69.544412300","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"1979","69.544431200","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"1980","69.544443200","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"1981","69.544459500","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"1982","69.544478000","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"1983","69.544491400","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"1984","69.544505300","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"1985","69.620688300","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=16483 Ack=54872 Win=520 Len=0"
"1986","69.620734300","10.33.98.162","204.80.128.1","TLSv1.2","189","Application Data, Application Data, Application Data"
"1987","69.674370600","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=16483 Ack=55007 Win=520 Len=0"
"1988","71.169764200","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.93.206"
"1989","71.169764200","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.53.186"
"1990","72.807945200","Cisco_f5:74:20","Broadcast","ARP","60","Gratuitous ARP for 10.33.90.79 (Reply)"
"1991","73.278167600","10.33.98.162","172.188.155.25","TCP","55","[TCP Keep-Alive] 54965  >  443 [ACK] Seq=5897 Ack=8764 Win=64000 Len=1"
"1992","73.330587900","172.188.155.25","10.33.98.162","TCP","66","[TCP Keep-Alive ACK] 443  >  54965 [ACK] Seq=8764 Ack=5898 Win=77056 Len=0 SLE=5897 SRE=5898"
"1993","73.503378500","142.250.198.174","10.33.98.162","TLSv1.2","263","Application Data"
"1994","73.503559000","10.33.98.162","142.250.198.174","TLSv1.2","89","Application Data"
"1995","73.503598500","10.33.98.162","142.250.198.174","TLSv1.2","89","Application Data"
"1996","73.531833000","142.250.198.174","10.33.98.162","TCP","60","443  >  53732 [ACK] Seq=736 Ack=176 Win=528 Len=0"
"1997","73.531833000","142.250.198.174","10.33.98.162","TCP","60","443  >  53732 [ACK] Seq=736 Ack=211 Win=528 Len=0"
"1998","74.569422300","10.33.98.162","204.80.128.1","TLSv1.2","94","Application Data"
"1999","74.569519000","10.33.98.162","123.16.110.247","UDP","70","9993  >  63138 Len=28"
"2000","74.569539400","10.33.98.162","123.16.110.247","UDP","70","30061  >  63138 Len=28"
"2001","74.569557200","10.33.98.162","123.16.110.247","UDP","70","55933  >  63138 Len=28"
"2002","74.569589600","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2003","74.569605200","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2004","74.569634500","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2005","74.569652200","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2006","74.569666800","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2007","74.569685000","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2008","74.569705300","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2009","74.569718600","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2010","74.569731900","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2011","74.569751900","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2012","74.569765300","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2013","74.569780000","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2014","74.569812400","10.33.98.162","35.208.142.93","UDP","204","9993  >  21049 Len=162"
"2015","74.569826600","10.33.98.162","35.208.142.93","UDP","204","30061  >  21049 Len=162"
"2016","74.569849300","10.33.98.162","35.208.142.93","UDP","204","55933  >  21049 Len=162"
"2017","74.621640300","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=16483 Ack=55047 Win=520 Len=0"
"2018","74.621681400","10.33.98.162","204.80.128.1","TLSv1.2","408","Application Data, Application Data, Application Data, Application Data, Application Data"
"2019","74.677170500","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=16483 Ack=55401 Win=520 Len=0"
"2020","74.838784100","204.80.128.1","10.33.98.162","TLSv1.2","103","Application Data"
"2021","74.884238900","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=55401 Ack=16532 Win=251 Len=0"
"2022","74.897560700","204.80.128.1","10.33.98.162","TLSv1.2","833","Application Data"
"2023","74.946988900","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=55401 Ack=17311 Win=255 Len=0"
"2024","76.666282900","20.195.84.7","10.33.98.162","TLSv1.2","158","Application Data"
"2025","76.711193600","10.33.98.162","20.195.84.7","TCP","54","65255  >  443 [ACK] Seq=2064 Ack=2754 Win=255 Len=0"
"2026","76.815527700","10.33.98.162","10.22.103.10","DNS","79","Standard query 0x9cc2 A time.cloudflare.com"
"2027","76.815887900","10.33.98.162","10.22.103.10","DNS","79","Standard query 0xd62f AAAA time.cloudflare.com"
"2028","76.834330500","10.22.103.10","10.33.98.162","DNS","111","Standard query response 0x9cc2 A time.cloudflare.com A 162.159.200.123 A 162.159.200.1"
"2029","76.834330500","10.22.103.10","10.33.98.162","DNS","201","Standard query response 0xd62f AAAA time.cloudflare.com SOA fake-for-negative-caching.adguard.com"
"2030","76.834807900","10.33.98.162","162.159.200.123","NTP","90","NTP Version 4, client"
"2031","77.004332600","162.159.200.123","10.33.98.162","NTP","90","NTP Version 4, server"
"2032","77.745262900","10.33.98.162","20.195.84.7","TLSv1.2","85","Application Data"
"2033","77.841941700","20.195.84.7","10.33.98.162","TCP","60","443  >  65255 [ACK] Seq=2754 Ack=2095 Win=9664 Len=0"
"2034","79.922406300","10.33.98.162","204.80.128.1","TLSv1.2","99","Application Data"
"2035","79.922521200","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2036","79.922582200","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2037","79.922609400","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2038","79.922637800","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2039","79.922654900","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2040","79.922673700","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2041","79.922694800","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2042","79.922708300","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2043","79.922724200","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2044","79.922744300","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2045","79.922757700","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2046","79.922772100","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2047","79.970827500","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=17311 Ack=55446 Win=520 Len=0"
"2048","79.970895900","10.33.98.162","204.80.128.1","TLSv1.2","189","Application Data, Application Data, Application Data"
"2049","80.018635400","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=17311 Ack=55581 Win=520 Len=0"
"2050","81.240091300","20.195.84.7","10.33.98.162","TLSv1.2","81","Application Data"
"2051","81.291924900","10.33.98.162","20.195.84.7","TCP","54","65255  >  443 [ACK] Seq=2095 Ack=2781 Win=255 Len=0"
"2052","81.488863100","204.80.128.1","10.33.98.162","TLSv1.2","203","Application Data"
"2053","81.488984000","10.33.98.162","204.80.128.1","TLSv1.2","125","Application Data"
"2054","81.489056100","10.33.98.162","35.208.142.93","UDP","101","9993  >  21049 Len=59"
"2055","81.489074600","10.33.98.162","35.208.142.93","UDP","101","30061  >  21049 Len=59"
"2056","81.489092300","10.33.98.162","35.208.142.93","UDP","101","55933  >  21049 Len=59"
"2057","81.549313500","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=17460 Ack=55652 Win=520 Len=0"
"2058","81.674762200","204.80.128.1","10.33.98.162","TLSv1.2","94","Application Data"
"2059","81.674867400","10.33.98.162","204.80.128.1","TLSv1.2","103","Application Data"
"2060","81.674940600","10.33.98.162","123.16.110.247","UDP","79","9993  >  63130 Len=37"
"2061","81.674958100","10.33.98.162","123.16.110.247","UDP","79","30061  >  63130 Len=37"
"2062","81.674974900","10.33.98.162","123.16.110.247","UDP","79","55933  >  63130 Len=37"
"2063","81.679706200","204.80.128.1","10.33.98.162","TLSv1.2","94","Application Data"
"2064","81.679706200","204.80.128.1","10.33.98.162","TLSv1.2","94","Application Data"
"2065","81.679706200","204.80.128.1","10.33.98.162","TLSv1.2","134","Application Data, Application Data"
"2066","81.679770600","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=55701 Ack=17660 Win=254 Len=0"
"2067","81.679876500","10.33.98.162","123.16.110.247","UDP","79","9993  >  9993 Len=37"
"2068","81.679904700","10.33.98.162","123.16.110.247","UDP","79","30061  >  9993 Len=37"
"2069","81.679921200","10.33.98.162","123.16.110.247","UDP","79","55933  >  9993 Len=37"
"2070","81.679943300","10.33.98.162","123.16.110.247","UDP","79","9993  >  50643 Len=37"
"2071","81.679956800","10.33.98.162","123.16.110.247","UDP","79","30061  >  50643 Len=37"
"2072","81.679973800","10.33.98.162","123.16.110.247","UDP","79","55933  >  50643 Len=37"
"2073","81.679994800","10.33.98.162","123.16.110.247","UDP","79","9993  >  63137 Len=37"
"2074","81.680009700","10.33.98.162","123.16.110.247","UDP","79","30061  >  63137 Len=37"
"2075","81.680029800","10.33.98.162","123.16.110.247","UDP","79","55933  >  63137 Len=37"
"2076","81.680054400","10.33.98.162","123.16.110.247","UDP","79","9993  >  33766 Len=37"
"2077","81.680068400","10.33.98.162","123.16.110.247","UDP","79","30061  >  33766 Len=37"
"2078","81.680084600","10.33.98.162","123.16.110.247","UDP","79","55933  >  33766 Len=37"
"2079","81.725504900","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=17660 Ack=55701 Win=520 Len=0"
"2080","81.725548600","10.33.98.162","204.80.128.1","TLSv1.2","250","Application Data, Application Data, Application Data, Application Data"
"2081","81.782506400","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=17660 Ack=55897 Win=520 Len=0"
"2082","82.023864100","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.93.206"
"2083","82.741544000","Cisco_f5:74:20","Broadcast","ARP","60","Gratuitous ARP for 10.33.40.99 (Reply)"
"2084","84.881039700","fe80::335b:ff99:bc5f:c321","ff02::1:2","DHCPv6","120","Information-request XID: 0xe41d8e CID: 000100012ea6f5d2a036bc32d83e "
"2085","85.337190800","fe80::ffff:ffff:fffe","ff02::2","ICMPv6","103","Router Solicitation"
"2086","85.697218000","10.33.98.162","204.80.128.1","TLSv1.2","99","Application Data"
"2087","85.697312500","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2088","85.697329700","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2089","85.697350700","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2090","85.697372600","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2091","85.697391400","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2092","85.697407100","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2093","85.697426900","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2094","85.697441200","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2095","85.697455400","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2096","85.697475500","10.33.98.162","79.127.159.187","UDP","75","9993  >  9993 Len=33"
"2097","85.697489000","10.33.98.162","79.127.159.187","UDP","75","30061  >  9993 Len=33"
"2098","85.697504600","10.33.98.162","79.127.159.187","UDP","75","55933  >  9993 Len=33"
"2099","85.697537000","10.33.98.162","35.208.142.93","UDP","151","9993  >  21049 Len=109"
"2100","85.697552900","10.33.98.162","35.208.142.93","UDP","151","30061  >  21049 Len=109"
"2101","85.697570200","10.33.98.162","35.208.142.93","UDP","151","55933  >  21049 Len=109"
"2102","85.697617400","10.33.98.162","103.195.103.66","UDP","151","9993  >  9993 Len=109"
"2103","85.697643500","10.33.98.162","103.195.103.66","UDP","151","30061  >  9993 Len=109"
"2104","85.697666900","10.33.98.162","103.195.103.66","UDP","151","55933  >  9993 Len=109"
"2105","85.697698200","10.33.98.162","84.17.53.155","UDP","151","9993  >  9993 Len=109"
"2106","85.697717100","10.33.98.162","84.17.53.155","UDP","151","30061  >  9993 Len=109"
"2107","85.697737000","10.33.98.162","84.17.53.155","UDP","151","55933  >  9993 Len=109"
"2108","85.697766200","10.33.98.162","185.152.67.145","UDP","151","9993  >  9993 Len=109"
"2109","85.697781400","10.33.98.162","185.152.67.145","UDP","151","30061  >  9993 Len=109"
"2110","85.697798900","10.33.98.162","185.152.67.145","UDP","151","55933  >  9993 Len=109"
"2111","85.697818100","10.33.98.162","79.127.159.187","UDP","151","9993  >  9993 Len=109"
"2112","85.697830600","10.33.98.162","79.127.159.187","UDP","151","30061  >  9993 Len=109"
"2113","85.697844200","10.33.98.162","79.127.159.187","UDP","151","55933  >  9993 Len=109"
"2114","85.749417300","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=17660 Ack=55942 Win=520 Len=0"
"2115","85.749474200","10.33.98.162","204.80.128.1","TLSv1.2","794","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2116","85.798108300","204.80.128.1","10.33.98.162","TCP","60","443  >  63539 [ACK] Seq=17660 Ack=56682 Win=520 Len=0"
"2117","85.961023100","204.80.128.1","10.33.98.162","TLSv1.2","832","Application Data, Application Data"
"2118","86.009798700","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=56682 Ack=18438 Win=251 Len=0"
"2119","86.120023800","Cisco_f5:74:20","Broadcast","ARP","60","ARP Announcement for 10.33.93.206"
"2120","86.723489100","204.80.128.1","10.33.98.162","TLSv1.2","352","Application Data, Application Data"
"2121","86.723489100","204.80.128.1","10.33.98.162","TLSv1.2","501","Application Data, Application Data, Application Data"
"2122","86.723489100","204.80.128.1","10.33.98.162","TLSv1.2","650","Application Data, Application Data, Application Data, Application Data"
"2123","86.723565200","10.33.98.162","204.80.128.1","TCP","54","63539  >  443 [ACK] Seq=56682 Ack=19779 Win=255 Len=0"
"2124","86.723642700","10.33.98.162","204.80.128.1","TLSv1.2","125","Application Data"
"2125","86.723716000","10.33.98.162","123.16.110.247","UDP","101","9993  >  63130 Len=59"
"2126","86.723734500","10.33.98.162","123.16.110.247","UDP","101","30061  >  63130 Len=59"
"2127","86.723752100","10.33.98.162","123.16.110.247","UDP","101","55933  >  63130 Len=59"
"2128","86.723775700","10.33.98.162","123.16.110.247","UDP","101","9993  >  63130 Len=59"
"2129","86.723787000","10.33.98.162","123.16.110.247","UDP","101","30061  >  63130 Len=59"
"2130","86.723801300","10.33.98.162","123.16.110.247","UDP","101","55933  >  63130 Len=59"
"2131","86.723822400","10.33.98.162","123.16.110.247","UDP","101","9993  >  63130 Len=59"
"2132","86.723836500","10.33.98.162","123.16.110.247","UDP","101","30061  >  63130 Len=59"
"2133","86.723851700","10.33.98.162","123.16.110.247","UDP","101","55933  >  63130 Len=59"
"2134","86.723875400","10.33.98.162","123.16.110.247","UDP","101","9993  >  9993 Len=59"
"2135","86.723889300","10.33.98.162","123.16.110.247","UDP","101","30061  >  9993 Len=59"
"2136","86.723906300","10.33.98.162","123.16.110.247","UDP","101","55933  >  9993 Len=59"
"2137","86.723927300","10.33.98.162","123.16.110.247","UDP","101","9993  >  9993 Len=59"
"2138","86.723940900","10.33.98.162","123.16.110.247","UDP","101","30061  >  9993 Len=59"
"2139","86.723955200","10.33.98.162","123.16.110.247","UDP","101","55933  >  9993 Len=59"
"2140","86.723977600","10.33.98.162","123.16.110.247","UDP","101","9993  >  63138 Len=59"
"2141","86.723993800","10.33.98.162","123.16.110.247","UDP","101","30061  >  63138 Len=59"
"2142","86.724012200","10.33.98.162","123.16.110.247","UDP","101","55933  >  63138 Len=59"
"2143","86.724031200","10.33.98.162","123.16.110.247","UDP","101","9993  >  63138 Len=59"
"2144","86.724044300","10.33.98.162","123.16.110.247","UDP","101","30061  >  63138 Len=59"
"2145","86.724057900","10.33.98.162","123.16.110.247","UDP","101","55933  >  63138 Len=59"
"2146","86.724079600","10.33.98.162","123.16.110.247","UDP","101","9993  >  50643 Len=59"
"2147","86.724094900","10.33.98.162","123.16.110.247","UDP","101","30061  >  50643 Len=59"
"2148","86.724109300","10.33.98.162","123.16.110.247","UDP","101","55933  >  50643 Len=59"
"2149","86.724127500","10.33.98.162","123.16.110.247","UDP","101","9993  >  50643 Len=59"
"2150","86.724139400","10.33.98.162","123.16.110.247","UDP","101","30061  >  50643 Len=59"
"2151","86.724152500","10.33.98.162","123.16.110.247","UDP","101","55933  >  50643 Len=59"
"2152","86.729721100","204.80.128.1","10.33.98.162","TLSv1.2","650","Application Data, Application Data, Application Data, Application Data"
"2153","86.729721100","204.80.128.1","10.33.98.162","TLSv1.2","501","Application Data, Application Data, Application Data"
"2154","86.729721100","204.80.128.1","10.33.98.162","TLSv1.2","650","Application Data, Application Data, Application Data, Application Data"
"2155","86.729721100","204.80.128.1","10.33.98.162","TLSv1.2","1097","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2156","86.729721100","204.80.128.1","10.33.98.162","TLSv1.2","1395","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2157","86.729795500","10.33.98.162","204.80.128.1","TLSv1.2","622","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"2158","86.729904700","10.33.98.162","123.16.110.247","UDP","101","9993  >  63137 Len=59"
"2159","86.729933200","10.33.98.162","123.16.110.247","UDP","101","30061  >  63137 Len=59"
"2160","86.729953300","10.33.98.162","123.16.110.247","UDP","101","55933  >  63137 Len=59"
"2161","86.729977300","10.33.98.162","123.16.110.247","UDP","101","9993  >  33766 Len=59"
"2162","86.729990500","10.33.98.162","123.16.110.247","UDP","101","30061  >  33766 Len=59"
"2163","86.730007900","10.33.98.162","123.16.110.247","UDP","101","55933  >  33766 Len=59"
"2164","86.730027300","10.33.98.162","123.16.110.247","UDP","101","9993  >  63137 Len=59"
"2165","86.730039600","10.33.98.162","123.16.110.247","UDP","101","30061  >  63137 Len=59"
"2166","86.730055600","10.33.98.162","123.16.110.247","UDP","101","55933  >  63137 Len=59"
"2167","86.730072900","10.33.98.162","123.16.110.247","UDP","101","9993  >  33766 Len=59"
"2168","86.730085900","10.33.98.162","123.16.110.247","UDP","101","30061  >  33766 Len=59"
"2169","86.730099000","10.33.98.162","123.16.110.247","UDP","101","55933  >  33766 Len=59"
"2170","86.730121600","10.33.98.162","123.16.110.247","UDP","101","9993  >  63130 Len=59"
"2171","86.730136700","10.33.98.162","123.16.110.247","UDP","101","30061  >  63130 Len=59"
"2172","86.730152200","10.33.98.162","123.16.110.247","UDP","101","55933  >  63130 Len=59"
"2173","86.730172100","10.33.98.162","123.16.110.247","UDP","101","9993  >  63130 Len=59"
"2174","86.730185100","10.33.98.162","123.16.110.247","UDP","101","30061  >  63130 Len=59"
"2175","86.730198900","10.33.98.162","123.16.110.247","UDP","101","55933  >  63130 Len=59"
"2176","86.730216800","10.33.98.162","123.16.110.247","UDP","101","9993  >  63130 Len=59"
"2177","86.730228300","10.33.98.162","123.16.110.247","UDP","101","30061  >  63130 Len=59"
